"row ID","time","date","localTime","windSpeed","windDirection","temperature","humidity","barometricPressure","solarRadiation"
"5646",1473433223,"2016-09-09","05:00:23",3.37,177.67,44,101,30.36,1.54
"5647",1473432920,"2016-09-09","04:55:20",5.62,131.56,44,101,30.37,1.62
"5648",1473432621,"2016-09-09","04:50:21",3.37,71.71,44,101,30.36,1.78
"5649",1473432320,"2016-09-09","04:45:20",3.37,72.82,44,101,30.36,1.76
"5650",1473432022,"2016-09-09","04:40:22",2.25,108.55,44,101,30.36,2.49
"5651",1473431719,"2016-09-09","04:35:19",1.12,125.04,44,101,30.36,2.43
"5652",1473431422,"2016-09-09","04:30:22",3.37,132.2,44,101,30.36,1.44
"5653",1473431121,"2016-09-09","04:25:21",4.5,140.55,44,101,30.36,1.47
"5654",1473430822,"2016-09-09","04:20:22",4.5,146.12,44,101,30.36,1.43
"5655",1473430522,"2016-09-09","04:15:22",4.5,121.51,44,101,30.36,1.69
"5656",1473430227,"2016-09-09","04:10:27",3.37,151.78,44,101,30.36,1.62
"5657",1473429921,"2016-09-09","04:05:21",4.5,153.39,44,101,30.36,1.51
"5658",1473429620,"2016-09-09","04:00:20",5.62,161.7,44,101,30.36,1.55
"5659",1473429322,"2016-09-09","03:55:22",4.5,154.09,44,101,30.36,1.48
"5660",1473429021,"2016-09-09","03:50:21",4.5,146.86,44,101,30.36,1.63
"5661",1473428721,"2016-09-09","03:45:21",6.75,155.61,44,101,30.36,1.76
"5662",1473428422,"2016-09-09","03:40:22",3.37,156.87,44,101,30.36,1.57
"5663",1473428122,"2016-09-09","03:35:22",4.5,153.47,44,101,30.36,1.5
"5664",1473427819,"2016-09-09","03:30:19",3.37,153.09,44,101,30.36,1.79
"5665",1473427521,"2016-09-09","03:25:21",4.5,166.32,44,101,30.36,2.0
"5666",1473427229,"2016-09-09","03:20:29",4.5,175.63,44,101,30.36,1.54
"5667",1473426922,"2016-09-09","03:15:22",4.5,174.71,44,101,30.37,1.78
"5668",1473426621,"2016-09-09","03:10:21",4.5,164.86,44,101,30.37,1.77
"5669",1473426320,"2016-09-09","03:05:20",4.5,142.77,44,101,30.37,1.71
"5670",1473426025,"2016-09-09","03:00:25",3.37,162.8,44,100,30.37,1.47
"5671",1473425720,"2016-09-09","02:55:20",9.0,185.18,44,100,30.37,1.49
"5672",1473425424,"2016-09-09","02:50:24",5.62,140.21,44,100,30.37,1.64
"5673",1473425119,"2016-09-09","02:45:19",4.5,159.42,44,100,30.37,1.91
"5674",1473424819,"2016-09-09","02:40:19",5.62,189.59,44,100,30.37,1.82
"5675",1473424527,"2016-09-09","02:35:27",4.5,172.41,44,100,30.37,1.78
"5676",1473424222,"2016-09-09","02:30:22",4.5,146.16,44,100,30.37,2.04
"5677",1473423924,"2016-09-09","02:25:24",3.37,159.32,44,100,30.37,2.07
"5678",1473423622,"2016-09-09","02:20:22",3.37,164.31,44,100,30.37,2.29
"5679",1473423318,"2016-09-09","02:15:18",3.37,159.73,43,99,30.37,2.25
"5680",1473423019,"2016-09-09","02:10:19",4.5,146.98,43,99,30.38,2.33
"5681",1473422721,"2016-09-09","02:05:21",4.5,160.7,43,99,30.38,1.95
"5682",1473422421,"2016-09-09","02:00:21",5.62,153.25,43,98,30.38,2.67
"5683",1473422120,"2016-09-09","01:55:20",3.37,160.65,43,98,30.38,1.74
"5684",1473421819,"2016-09-09","01:50:19",4.5,167.66,43,98,30.38,1.43
"5685",1473421521,"2016-09-09","01:45:21",5.62,144.85,43,97,30.38,1.41
"5686",1473421219,"2016-09-09","01:40:19",4.5,160.28,42,96,30.38,1.4
"5687",1473420918,"2016-09-09","01:35:18",5.62,176.31,42,95,30.38,2.28
"5688",1473420621,"2016-09-09","01:30:21",4.5,177.03,42,95,30.38,1.39
"5689",1473420322,"2016-09-09","01:25:22",6.75,182.13,42,96,30.39,1.38
"5690",1473420020,"2016-09-09","01:20:20",6.75,162.95,42,96,30.39,1.39
"5691",1473419729,"2016-09-09","01:15:29",6.75,177.82,42,97,30.39,1.39
"5692",1473419421,"2016-09-09","01:10:21",5.62,163.31,42,97,30.39,2.83
"5693",1473419119,"2016-09-09","01:05:19",7.87,153.92,42,97,30.39,2.95
"5694",1473418823,"2016-09-09","01:00:23",9.0,165.57,42,96,30.39,3.17
"5695",1473418523,"2016-09-09","00:55:23",4.5,136.69,42,96,30.39,3.76
"5696",1473417020,"2016-09-09","00:30:20",5.62,165.24,42,94,30.4,1.5
"5697",1473416421,"2016-09-09","00:20:21",5.62,160.21,42,92,30.4,1.51
"5698",1473415220,"2016-09-09","00:00:20",3.37,154.95,42,90,30.4,1.46
"5699",1473414918,"2016-09-08","23:55:18",2.25,160.46,42,90,30.41,1.48
"5700",1473414625,"2016-09-08","23:50:25",2.25,157.9,42,89,30.41,1.47
"5701",1473414320,"2016-09-08","23:45:20",5.62,137.35,42,89,30.41,1.44
"5702",1473414023,"2016-09-08","23:40:23",3.37,155.66,42,90,30.41,1.75
"5703",1473413720,"2016-09-08","23:35:20",5.62,174.22,43,88,30.41,1.49
"5704",1473413421,"2016-09-08","23:30:21",4.5,160.08,43,89,30.41,1.58
"5705",1473413122,"2016-09-08","23:25:22",5.62,164.36,43,88,30.41,1.54
"5706",1473412820,"2016-09-08","23:20:20",4.5,144.89,43,88,30.41,1.55
"5707",1473412520,"2016-09-08","23:15:20",6.75,156.48,43,88,30.42,1.78
"5708",1473412220,"2016-09-08","23:10:20",3.37,159.15,43,88,30.41,1.57
"5709",1473411922,"2016-09-08","23:05:22",4.5,158.42,44,87,30.41,1.47
"5710",1473411619,"2016-09-08","23:00:19",5.62,156.96,44,87,30.41,1.62
"5711",1473411321,"2016-09-08","22:55:21",5.62,144.11,44,88,30.41,1.72
"5712",1473411024,"2016-09-08","22:50:24",6.75,159.01,44,88,30.41,1.58
"5713",1473410723,"2016-09-08","22:45:23",9.0,154.51,44,88,30.42,1.53
"5714",1473410426,"2016-09-08","22:40:26",6.75,169.1,44,89,30.42,1.59
"5715",1473410125,"2016-09-08","22:35:25",6.75,149.85,44,90,30.42,1.5
"5716",1473409823,"2016-09-08","22:30:23",7.87,160.77,44,90,30.42,1.51
"5717",1473409525,"2016-09-08","22:25:25",7.87,138.36,44,91,30.42,1.44
"5718",1473409222,"2016-09-08","22:20:22",6.75,167.43,44,91,30.42,1.47
"5719",1473408918,"2016-09-08","22:15:18",4.5,145.64,44,91,30.42,1.51
"5720",1473408618,"2016-09-08","22:10:18",4.5,70.31,44,91,30.42,1.51
"5721",1473408321,"2016-09-08","22:05:21",6.75,158.02,44,91,30.42,1.52
"5722",1473408020,"2016-09-08","22:00:20",10.12,178.04,44,91,30.42,1.54
"5723",1473407722,"2016-09-08","21:55:22",3.37,167.99,44,91,30.42,1.46
"5724",1473407420,"2016-09-08","21:50:20",2.25,143.96,44,91,30.42,1.47
"5725",1473407120,"2016-09-08","21:45:20",3.37,159.0,44,91,30.42,1.4
"5726",1473406820,"2016-09-08","21:40:20",4.5,138.55,45,90,30.42,1.43
"5727",1473406523,"2016-09-08","21:35:23",5.62,130.25,45,90,30.42,1.64
"5728",1473406220,"2016-09-08","21:30:20",7.87,128.51,44,89,30.42,1.58
"5729",1473405922,"2016-09-08","21:25:22",7.87,155.64,44,88,30.42,1.57
"5730",1473405627,"2016-09-08","21:20:27",9.0,131.32,44,88,30.42,1.58
"5731",1473405325,"2016-09-08","21:15:25",7.87,104.56,44,93,30.42,1.59
"5732",1473404737,"2016-09-08","21:05:37",3.37,148.64,44,99,30.41,1.58
"5733",1473404420,"2016-09-08","21:00:20",5.62,153.86,44,100,30.41,1.71
"5734",1473404121,"2016-09-08","20:55:21",4.5,151.35,44,101,30.41,1.69
"5735",1473403824,"2016-09-08","20:50:24",6.75,152.54,44,101,30.41,1.63
"5736",1473403522,"2016-09-08","20:45:22",2.25,177.73,45,101,30.41,1.54
"5737",1473403219,"2016-09-08","20:40:19",9.0,139.77,46,101,30.41,1.59
"5738",1473402921,"2016-09-08","20:35:21",5.62,114.75,46,101,30.41,1.48
"5739",1473402621,"2016-09-08","20:30:21",5.62,140.34,47,101,30.41,1.75
"5740",1473402325,"2016-09-08","20:25:25",4.5,95.12,47,101,30.41,1.42
"5741",1473402025,"2016-09-08","20:20:25",4.5,129.03,48,101,30.4,1.61
"5742",1473401722,"2016-09-08","20:15:22",4.5,128.88,47,101,30.4,1.51
"5743",1473401424,"2016-09-08","20:10:24",2.25,89.13,48,101,30.4,1.51
"5744",1473401130,"2016-09-08","20:05:30",3.37,75.69,48,101,30.4,1.49
"5745",1473400825,"2016-09-08","20:00:25",2.25,70.23,48,101,30.4,1.51
"5746",1473400520,"2016-09-08","19:55:20",2.25,71.92,48,101,30.4,1.54
"5747",1473400221,"2016-09-08","19:50:21",3.37,107.41,48,101,30.4,2.19
"5748",1473399919,"2016-09-08","19:45:19",4.5,136.42,48,101,30.4,1.49
"5749",1473399623,"2016-09-08","19:40:23",4.5,90.63,48,101,30.4,2.08
"5750",1473399320,"2016-09-08","19:35:20",3.37,68.21,48,101,30.4,3.37
"5751",1473399024,"2016-09-08","19:30:24",2.25,83.93,49,101,30.4,1.78
"5752",1473398726,"2016-09-08","19:25:26",3.37,63.97,49,101,30.4,1.87
"5753",1473398422,"2016-09-08","19:20:22",3.37,67.19,49,101,30.4,1.94
"5754",1473398124,"2016-09-08","19:15:24",3.37,53.94,49,101,30.4,1.61
"5755",1473397822,"2016-09-08","19:10:22",4.5,36.31,49,101,30.4,1.9
"5756",1473397521,"2016-09-08","19:05:21",1.12,55.1,49,101,30.39,1.72
"5757",1473397221,"2016-09-08","19:00:21",4.5,35.94,49,101,30.4,1.62
"5758",1473396921,"2016-09-08","18:55:21",1.12,79.98,50,101,30.39,2.13
"5759",1473396620,"2016-09-08","18:50:20",2.25,82.69,50,101,30.39,1.54
"5760",1473396326,"2016-09-08","18:45:26",1.12,54.83,49,101,30.39,2.18
"5761",1473396025,"2016-09-08","18:40:25",2.25,54.56,50,101,30.39,3.59
"5762",1473395720,"2016-09-08","18:35:20",3.37,32.82,50,101,30.4,3.91
"5763",1473395422,"2016-09-08","18:30:22",3.37,43.98,50,101,30.4,4.11
"5764",1473395124,"2016-09-08","18:25:24",1.12,57.01,50,100,30.4,4.99
"5765",1473394824,"2016-09-08","18:20:24",0.0,57.69,50,100,30.39,8.77
"5766",1473394520,"2016-09-08","18:15:20",4.5,30.31,50,100,30.39,11.7
"5767",1473394222,"2016-09-08","18:10:22",3.37,57.48,50,100,30.39,15.64
"5768",1473385825,"2016-09-08","15:50:25",3.37,22.23,55,92,30.39,260.11
"5769",1473383124,"2016-09-08","15:05:24",2.25,336.03,55,92,30.39,502.03
"5770",1473382224,"2016-09-08","14:50:24",6.75,337.77,55,91,30.4,375.57
"5771",1473380421,"2016-09-08","14:20:21",5.62,32.83,55,94,30.4,611.7
"5772",1473370521,"2016-09-08","11:35:21",3.37,2.69,57,76,30.44,490.29
"5773",1473366624,"2016-09-08","10:30:24",1.12,32.63,57,72,30.44,970.12
"5774",1473353423,"2016-09-08","06:50:23",3.37,108.47,46,69,30.42,26.75
"5775",1473351022,"2016-09-08","06:10:22",6.75,198.07,44,67,30.41,10.56
"5776",1473350426,"2016-09-08","06:00:26",4.5,197.65,45,66,30.41,6.47
"5777",1473349827,"2016-09-08","05:50:27",3.37,198.48,45,64,30.41,2.37
"5778",1473349526,"2016-09-08","05:45:26",6.75,200.3,44,64,30.41,2.37
"5779",1473349221,"2016-09-08","05:40:21",7.87,205.21,43,66,30.4,2.21
"5780",1473348922,"2016-09-08","05:35:22",5.62,193.38,43,68,30.4,2.29
"5781",1473348623,"2016-09-08","05:30:23",7.87,196.12,42,70,30.4,2.26
"5782",1473348320,"2016-09-08","05:25:20",5.62,182.13,42,71,30.4,2.25
"5783",1473348026,"2016-09-08","05:20:26",4.5,167.8,42,73,30.4,2.32
"5784",1473347721,"2016-09-08","05:15:21",6.75,178.63,42,74,30.4,2.31
"5785",1473347419,"2016-09-08","05:10:19",2.25,190.59,43,75,30.4,2.24
"5786",1473347124,"2016-09-08","05:05:24",3.37,190.63,43,75,30.4,2.01
"5787",1473346823,"2016-09-08","05:00:23",7.87,188.66,43,74,30.4,2.14
"5788",1473346523,"2016-09-08","04:55:23",5.62,196.68,43,75,30.4,2.1
"5789",1473346224,"2016-09-08","04:50:24",6.75,191.25,43,74,30.4,2.25
"5790",1473345925,"2016-09-08","04:45:25",5.62,197.0,43,74,30.4,2.4
"5791",1473345625,"2016-09-08","04:40:25",5.62,201.29,43,73,30.4,2.75
"5792",1473345321,"2016-09-08","04:35:21",4.5,175.49,44,71,30.4,2.58
"5793",1473345024,"2016-09-08","04:30:24",1.12,140.47,44,71,30.4,2.8
"5794",1473344719,"2016-09-08","04:25:19",4.5,122.19,44,72,30.4,2.62
"5795",1473344422,"2016-09-08","04:20:22",4.5,195.52,44,69,30.4,2.87
"5796",1473344123,"2016-09-08","04:15:23",7.87,195.84,44,69,30.39,2.34
"5797",1473343819,"2016-09-08","04:10:19",5.62,196.47,44,69,30.39,2.6
"5798",1473343522,"2016-09-08","04:05:22",9.0,196.37,44,69,30.39,2.67
"5799",1473343222,"2016-09-08","04:00:22",9.0,191.21,44,67,30.39,2.2
"5800",1473342924,"2016-09-08","03:55:24",4.5,193.76,43,68,30.4,2.06
"5801",1473342623,"2016-09-08","03:50:23",6.75,194.5,43,69,30.4,1.96
"5802",1473342326,"2016-09-08","03:45:26",5.62,189.28,43,71,30.4,2.1
"5803",1473342023,"2016-09-08","03:40:23",4.5,194.52,43,71,30.4,2.09
"5804",1473341726,"2016-09-08","03:35:26",6.75,189.69,43,71,30.4,2.19
"5805",1473341123,"2016-09-08","03:25:23",7.87,193.79,43,69,30.4,1.94
"5806",1473340823,"2016-09-08","03:20:23",5.62,183.06,43,71,30.4,2.13
"5807",1473340525,"2016-09-08","03:15:25",3.37,112.4,43,72,30.4,2.04
"5808",1473340220,"2016-09-08","03:10:20",2.25,186.92,43,66,30.4,2.34
"5809",1473339921,"2016-09-08","03:05:21",2.25,186.06,43,67,30.4,2.74
"5810",1473339621,"2016-09-08","03:00:21",4.5,183.97,43,68,30.4,3.23
"5811",1473339321,"2016-09-08","02:55:21",3.37,179.48,44,69,30.4,2.67
"5812",1473339022,"2016-09-08","02:50:22",3.37,182.36,44,68,30.4,3.28
"5813",1473338718,"2016-09-08","02:45:18",4.5,179.64,44,66,30.4,3.02
"5814",1473338420,"2016-09-08","02:40:20",3.37,178.69,44,63,30.4,3.07
"5815",1473338123,"2016-09-08","02:35:23",3.37,178.69,45,62,30.4,3.29
"5816",1473337824,"2016-09-08","02:30:24",4.5,189.59,45,61,30.4,2.14
"5817",1473337522,"2016-09-08","02:25:22",1.12,190.95,45,59,30.4,2.42
"5818",1473337223,"2016-09-08","02:20:23",5.62,188.18,45,61,30.4,2.63
"5819",1473336922,"2016-09-08","02:15:22",3.37,168.9,45,58,30.41,2.5
"5820",1473336620,"2016-09-08","02:10:20",3.37,358.37,45,59,30.41,2.71
"5821",1473336321,"2016-09-08","02:05:21",9.0,188.55,45,60,30.41,2.04
"5822",1473336020,"2016-09-08","02:00:20",5.62,185.94,45,60,30.41,2.13
"5823",1473335723,"2016-09-08","01:55:23",6.75,185.36,45,59,30.41,2.26
"5824",1473335421,"2016-09-08","01:50:21",4.5,165.23,45,56,30.41,2.47
"5825",1473335121,"2016-09-08","01:45:21",1.12,146.35,45,51,30.41,2.42
"5826",1473334824,"2016-09-08","01:40:24",4.5,157.38,45,56,30.42,2.37
"5827",1473334524,"2016-09-08","01:35:24",5.62,180.61,45,56,30.42,2.16
"5828",1473334220,"2016-09-08","01:30:20",6.75,188.13,46,53,30.42,2.55
"5829",1473333921,"2016-09-08","01:25:21",6.75,192.1,47,51,30.42,2.47
"5830",1473333622,"2016-09-08","01:20:22",6.75,166.5,47,50,30.42,2.74
"5831",1473333325,"2016-09-08","01:15:25",4.5,144.47,47,49,30.42,2.66
"5832",1473333026,"2016-09-08","01:10:26",6.75,83.35,46,49,30.42,2.66
"5833",1473332721,"2016-09-08","01:05:21",5.62,108.35,46,53,30.42,2.25
"5834",1473332423,"2016-09-08","01:00:23",4.5,125.88,46,52,30.42,2.22
"5835",1473332124,"2016-09-08","00:55:24",4.5,148.31,45,53,30.42,2.51
"5836",1473331827,"2016-09-08","00:50:27",1.12,97.0,45,59,30.42,2.3
"5837",1473330320,"2016-09-08","00:25:20",9.0,155.89,46,66,30.43,3.13
"5838",1473330022,"2016-09-08","00:20:22",6.75,134.84,46,62,30.43,3.14
"5839",1473329122,"2016-09-08","00:05:22",5.62,168.97,47,65,30.43,2.28
"5840",1473328824,"2016-09-08","00:00:24",2.25,122.08,48,61,30.44,2.56
"5841",1473328519,"2016-09-07","23:55:19",2.25,117.59,48,54,30.44,2.77
"5842",1473328226,"2016-09-07","23:50:26",9.0,130.7,48,54,30.44,2.8
"5843",1473327923,"2016-09-07","23:45:23",6.75,89.38,48,50,30.44,3.24
"5844",1473327622,"2016-09-07","23:40:22",2.25,128.34,48,49,30.44,3.36
"5845",1473327326,"2016-09-07","23:35:26",2.25,150.09,48,50,30.44,2.74
"5846",1473326720,"2016-09-07","23:25:20",4.5,162.83,48,47,30.44,2.65
"5847",1473326424,"2016-09-07","23:20:24",9.0,183.11,48,49,30.44,2.65
"5848",1473326122,"2016-09-07","23:15:22",5.62,182.01,48,50,30.44,2.67
"5849",1473325822,"2016-09-07","23:10:22",5.62,176.2,48,50,30.44,2.68
"5850",1473325521,"2016-09-07","23:05:21",6.75,180.26,48,51,30.44,2.71
"5851",1473325223,"2016-09-07","23:00:23",6.75,166.13,48,48,30.44,3.05
"5852",1473324922,"2016-09-07","22:55:22",7.87,162.44,48,49,30.44,3.48
"5853",1473324623,"2016-09-07","22:50:23",6.75,174.83,48,49,30.44,3.19
"5854",1473324325,"2016-09-07","22:45:25",5.62,159.4,48,50,30.45,3.44
"5855",1473324021,"2016-09-07","22:40:21",5.62,160.08,48,49,30.45,3.88
"5856",1473323723,"2016-09-07","22:35:23",5.62,181.44,48,50,30.45,3.51
"5857",1473323419,"2016-09-07","22:30:19",6.75,172.16,48,50,30.45,3.98
"5858",1473323121,"2016-09-07","22:25:21",6.75,185.79,47,51,30.45,4.03
"5859",1473322820,"2016-09-07","22:20:20",5.62,136.0,47,52,30.45,2.69
"5860",1473322520,"2016-09-07","22:15:20",6.75,173.79,47,53,30.45,2.93
"5861",1473322227,"2016-09-07","22:10:27",5.62,169.94,48,55,30.45,2.47
"5862",1473321926,"2016-09-07","22:05:26",7.87,141.9,48,55,30.45,2.32
"5863",1473321626,"2016-09-07","22:00:26",5.62,118.23,48,53,30.45,2.85
"5864",1473321321,"2016-09-07","21:55:21",3.37,113.65,48,53,30.45,2.7
"5865",1473321024,"2016-09-07","21:50:24",3.37,134.52,49,51,30.45,2.87
"5866",1473320723,"2016-09-07","21:45:23",6.75,54.95,49,52,30.45,2.38
"5867",1473320428,"2016-09-07","21:40:28",3.37,150.04,49,53,30.45,2.21
"5868",1473320122,"2016-09-07","21:35:22",3.37,152.94,49,49,30.45,2.63
"5869",1473319824,"2016-09-07","21:30:24",6.75,79.66,49,50,30.45,2.6
"5870",1473319521,"2016-09-07","21:25:21",6.75,173.21,49,50,30.45,2.96
"5871",1473319224,"2016-09-07","21:20:24",3.37,76.03,50,52,30.45,2.27
"5872",1473318923,"2016-09-07","21:15:23",2.25,158.8,50,46,30.45,2.4
"5873",1473318621,"2016-09-07","21:10:21",2.25,89.48,50,46,30.44,2.68
"5874",1473318324,"2016-09-07","21:05:24",3.37,163.05,50,49,30.44,2.38
"5875",1473318029,"2016-09-07","21:00:29",5.62,145.88,51,50,30.44,2.57
"5876",1473317721,"2016-09-07","20:55:21",9.0,119.06,51,47,30.44,2.6
"5877",1473317423,"2016-09-07","20:50:23",7.87,122.18,51,44,30.44,2.88
"5878",1473317123,"2016-09-07","20:45:23",5.62,158.25,51,46,30.44,2.81
"5879",1473316819,"2016-09-07","20:40:19",4.5,149.2,52,42,30.44,3.13
"5880",1473316524,"2016-09-07","20:35:24",5.62,103.4,52,46,30.44,2.99
"5881",1473316222,"2016-09-07","20:30:22",9.0,174.65,52,46,30.44,2.83
"5882",1473315920,"2016-09-07","20:25:20",6.75,137.14,52,44,30.44,2.22
"5883",1473315626,"2016-09-07","20:20:26",5.62,161.9,52,45,30.44,2.6
"5884",1473315325,"2016-09-07","20:15:25",6.75,150.04,52,46,30.44,2.4
"5885",1473315024,"2016-09-07","20:10:24",6.75,155.29,52,47,30.43,2.15
"5886",1473314731,"2016-09-07","20:05:31",4.5,153.75,51,48,30.43,2.42
"5887",1473314125,"2016-09-07","19:55:25",4.5,149.27,51,55,30.43,2.56
"5888",1473313820,"2016-09-07","19:50:20",2.25,166.46,51,55,30.43,2.79
"5889",1473313522,"2016-09-07","19:45:22",3.37,175.4,52,61,30.43,2.93
"5890",1473313232,"2016-09-07","19:40:32",4.5,135.18,53,71,30.43,3.31
"5891",1473312924,"2016-09-07","19:35:24",3.37,98.2,53,58,30.43,2.97
"5892",1473312621,"2016-09-07","19:30:21",2.25,132.29,53,51,30.42,1.81
"5893",1473312321,"2016-09-07","19:25:21",3.37,160.46,53,51,30.42,1.96
"5894",1473312020,"2016-09-07","19:20:20",4.5,164.57,53,51,30.42,2.07
"5895",1473311721,"2016-09-07","19:15:21",6.75,159.17,53,54,30.42,2.11
"5896",1473311421,"2016-09-07","19:10:21",1.12,122.51,54,57,30.42,2.12
"5897",1473311122,"2016-09-07","19:05:22",2.25,135.03,54,64,30.42,2.24
"5898",1473310823,"2016-09-07","19:00:23",3.37,87.84,54,68,30.42,2.15
"5899",1473310526,"2016-09-07","18:55:26",3.37,141.59,53,70,30.42,2.16
"5900",1473310219,"2016-09-07","18:50:19",1.12,72.39,53,73,30.42,2.06
"5901",1473309920,"2016-09-07","18:45:20",3.37,140.01,53,80,30.42,2.08
"5902",1473309322,"2016-09-07","18:35:22",0.0,55.94,54,89,30.41,5.29
"5903",1473309022,"2016-09-07","18:30:22",0.0,75.96,55,88,30.41,7.63
"5904",1473308424,"2016-09-07","18:20:24",2.25,41.59,56,85,30.41,15.91
"5905",1473307523,"2016-09-07","18:05:23",1.12,72.91,57,84,30.41,37.14
"5906",1473307223,"2016-09-07","18:00:23",4.5,20.88,57,83,30.41,55.99
"5907",1473306622,"2016-09-07","17:50:22",5.62,72.85,57,82,30.41,100.84
"5908",1473302720,"2016-09-07","16:45:20",3.37,13.24,60,68,30.4,423.57
"5909",1473300325,"2016-09-07","16:05:25",3.37,22.4,61,61,30.41,583.94
"5910",1473299720,"2016-09-07","15:55:20",4.5,9.71,61,56,30.41,622.27
"5911",1473297624,"2016-09-07","15:20:24",6.75,36.9,61,71,30.41,747.76
"5912",1473295524,"2016-09-07","14:45:24",9.0,24.06,62,66,30.41,864.37
"5913",1473291626,"2016-09-07","13:40:26",6.75,2.1,59,78,30.43,1007.24
"5914",1473291324,"2016-09-07","13:35:24",2.25,4.28,59,76,30.43,1018.91
"5915",1473290425,"2016-09-07","13:20:25",9.0,46.37,59,77,30.43,1041.17
"5916",1473288923,"2016-09-07","12:55:23",4.5,1.88,59,80,30.43,1069.2
"5917",1473285323,"2016-09-07","11:55:23",7.87,10.55,58,82,30.44,1075.35
"5918",1473280821,"2016-09-07","10:40:21",7.87,335.88,57,85,30.44,1005.15
"5919",1473280525,"2016-09-07","10:35:25",5.62,28.35,57,86,30.44,747.74
"5920",1473280227,"2016-09-07","10:30:27",9.0,48.18,57,85,30.44,510.87
"5921",1473279919,"2016-09-07","10:25:19",11.25,52.87,57,87,30.44,1060.72
"5922",1473279624,"2016-09-07","10:20:24",4.5,13.37,56,88,30.44,859.78
"5923",1473279322,"2016-09-07","10:15:22",3.37,357.7,56,90,30.45,1036.1
"5924",1473279020,"2016-09-07","10:10:20",7.87,60.65,56,91,30.45,515.29
"5925",1473278724,"2016-09-07","10:05:24",5.62,69.37,56,92,30.45,600.27
"5926",1473278418,"2016-09-07","10:00:18",1.12,342.81,56,89,30.45,1044.73
"5927",1473278121,"2016-09-07","09:55:21",3.37,53.59,55,88,30.45,640.71
"5928",1473277819,"2016-09-07","09:50:19",2.25,2.37,55,91,30.45,619.73
"5929",1473277535,"2016-09-07","09:45:35",3.37,46.52,55,92,30.45,637.36
"5930",1473277224,"2016-09-07","09:40:24",6.75,3.2,55,90,30.45,983.69
"5931",1473276923,"2016-09-07","09:35:23",2.25,26.39,55,88,30.45,517.55
"5932",1473276621,"2016-09-07","09:30:21",7.87,18.31,55,89,30.45,480.37
"5933",1473276322,"2016-09-07","09:25:22",2.25,32.26,55,91,30.45,319.84
"5934",1473276021,"2016-09-07","09:20:21",5.62,57.28,54,95,30.45,832.45
"5935",1473275721,"2016-09-07","09:15:21",6.75,79.62,53,95,30.45,698.69
"5936",1473275421,"2016-09-07","09:10:21",5.62,25.19,53,97,30.45,380.59
"5937",1473275125,"2016-09-07","09:05:25",4.5,75.78,53,97,30.45,365.79
"5938",1473274820,"2016-09-07","09:00:20",3.37,43.73,53,99,30.45,412.69
"5939",1473274521,"2016-09-07","08:55:21",4.5,30.7,52,99,30.45,229.38
"5940",1473274219,"2016-09-07","08:50:19",3.37,27.69,52,99,30.44,368.25
"5941",1473273918,"2016-09-07","08:45:18",3.37,58.44,52,99,30.45,349.22
"5942",1473273630,"2016-09-07","08:40:30",4.5,54.97,52,99,30.44,401.65
"5943",1473273326,"2016-09-07","08:35:26",3.37,348.51,52,99,30.44,278.69
"5944",1473273020,"2016-09-07","08:30:20",3.37,323.93,52,99,30.44,330.6
"5945",1473272723,"2016-09-07","08:25:23",1.12,73.69,52,98,30.44,326.79
"5946",1473272427,"2016-09-07","08:20:27",4.5,113.57,52,98,30.44,303.69
"5947",1473272120,"2016-09-07","08:15:20",7.87,81.92,52,98,30.44,316.83
"5948",1473271823,"2016-09-07","08:10:23",3.37,43.61,52,97,30.44,355.89
"5949",1473271522,"2016-09-07","08:05:22",5.62,111.66,52,97,30.44,335.14
"5950",1473271219,"2016-09-07","08:00:19",3.37,66.64,52,96,30.44,346.39
"5951",1473270919,"2016-09-07","07:55:19",3.37,107.59,52,95,30.44,252.02
"5952",1473270625,"2016-09-07","07:50:25",1.12,102.35,52,95,30.44,321.17
"5953",1473270324,"2016-09-07","07:45:24",5.62,157.94,51,95,30.43,269.56
"5954",1473270019,"2016-09-07","07:40:19",9.0,130.07,51,95,30.43,326.71
"5955",1473269722,"2016-09-07","07:35:22",5.62,122.85,51,95,30.43,312.71
"5956",1473269422,"2016-09-07","07:30:22",5.62,175.46,50,95,30.43,217.87
"5957",1473269120,"2016-09-07","07:25:20",4.5,133.6,50,94,30.43,267.26
"5958",1473268824,"2016-09-07","07:20:24",7.87,141.7,50,94,30.43,237.62
"5959",1473268523,"2016-09-07","07:15:23",9.0,125.88,50,94,30.43,248.85
"5960",1473268218,"2016-09-07","07:10:18",10.12,129.21,49,95,30.43,218.21
"5961",1473267920,"2016-09-07","07:05:20",9.0,136.94,48,96,30.43,189.73
"5962",1473267621,"2016-09-07","07:00:21",4.5,168.04,47,96,30.43,169.8
"5963",1473267319,"2016-09-07","06:55:19",2.25,186.19,46,95,30.42,26.74
"5964",1473267020,"2016-09-07","06:50:20",4.5,157.75,46,94,30.42,20.21
"5965",1473266721,"2016-09-07","06:45:21",5.62,152.99,45,91,30.42,19.15
"5966",1473266421,"2016-09-07","06:40:21",5.62,168.3,45,90,30.42,18.03
"5967",1473266120,"2016-09-07","06:35:20",6.75,152.52,45,90,30.42,16.82
"5968",1473265818,"2016-09-07","06:30:18",3.37,155.73,45,85,30.42,15.34
"5969",1473265518,"2016-09-07","06:25:18",3.37,186.0,45,82,30.41,13.74
